unit_id,heading_id,level,order_idx,path,h1,h2,h3,h4,h5,h6,sentence_text,token_start,token_end
U000648,H000011,5,100,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Bhūtavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Bhūtavārādivaṇṇanā,,‘‘Abhibhū nicco dhuvo’’tiādinā nayena parāmasanto abhibhuṃ diṭṭhimaññanāya maññatīti veditabbo.,6548,6556
U000649,H000011,5,101,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Bhūtavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Bhūtavārādivaṇṇanā,,Sesaṃ pajāpativāre vuttanayameva.,6557,6559
U000650,H000011,5,102,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Bhūtavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Bhūtavārādivaṇṇanā,,Bhūtavārādivaṇṇanā niṭṭhitā.,6560,6561
U000651,H000012,5,1,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,"4. Evaṃ bhagavā paṭipāṭiyā devaloke dassentopi abhibhūvacanena asaññabhavaṃ dassetvā idāni yasmā ayaṃ vaṭṭakathā, suddhāvāsā ca vivaṭṭapakkhe ṭhitā, anāgāmikhīṇāsavā eva hi te devā.",6563,6584
U000652,H000012,5,2,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,"Yasmā vā katipayakappasahassāyukā te devā, buddhuppādakāleyeva honti.",6585,6591
U000653,H000012,5,3,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,"Buddhā pana asaṅkheyepi kappe na uppajjanti, tadā suññāpi sā bhūmi hoti.",6592,6602
U000654,H000012,5,4,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,Rañño khandhāvāraṭṭhānaṃ viya hi buddhānaṃ suddhāvāsabhavo.,6603,6608
U000655,H000012,5,5,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,"Te teneva ca kāraṇena viññāṇaṭṭhitisattāvāsavasenapi na gahitā, sabbakālikā pana imā maññanā.",6609,6619
U000656,H000012,5,6,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,"Tasmā tāsaṃ sadāvijjamānabhūmiṃ dassento suddhāvāse atikkamitvā, ākāsānañcāyatanantiādimāha.",6620,6626
U000657,H000012,5,7,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,Tattha ākāsānañcāyatananti tabbhūmikā cattāro kusalavipākakiriyā khandhā.,6627,6632
U000658,H000012,5,8,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,Te ca tatrūpapannāyeva daṭṭhabbā bhavaparicchedakathā ayanti katvā.,6633,6639
U000659,H000012,5,9,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,Esa nayo viññāṇañcāyatanādīsu.,6640,6642
U000660,H000012,5,10,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,Atthayojanā pana catūsupi etesu vāresu abhibhūvāre vuttanayeneva veditabbā.,6643,6650
U000661,H000012,5,11,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,Mānamaññanā cettha pajāpativāre vuttanayenāpi yujjati.,6651,6655
U000662,H000012,5,12,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ākāsānañcāyatanavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ākāsānañcāyatanavārādivaṇṇanā,,Ākāsānañcāyatanavārādivaṇṇanā niṭṭhitā.,6656,6657
U000663,H000013,5,1,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"5. Evaṃ bhūmivisesādinā bhedena vitthāratopi maññanāvatthuṃ dassetvā idāni sabbamaññanāvatthubhūtaṃ sakkāyapariyāpannaṃ tebhūmakadhammabhedaṃ diṭṭhādīhi catūhi saṅgaṇhitvā dassento, diṭṭhaṃ diṭṭhatotiādimāha.",6659,6675
U000664,H000013,5,2,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"Tattha diṭṭhanti maṃsacakkhunāpi diṭṭhaṃ, dibbacakkhunāpi diṭṭhaṃ.",6676,6681
U000665,H000013,5,3,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Rūpāyatanassetaṃ adhivacanaṃ.,6682,6683
U000666,H000013,5,4,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Tattha diṭṭhaṃ maññatīti diṭṭhaṃ tīhi maññanāhi maññati.,6684,6690
U000667,H000013,5,5,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"Kathaṃ? Rūpāyatanaṃ subhasaññāya sukhasaññāya ca passanto tattha chandarāgaṃ janeti, taṃ assādeti abhinandati.",6691,6702
U000668,H000013,5,6,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"Vuttampi hetaṃ bhagavatā ‘‘itthirūpe, bhikkhave, sattā rattā giddhā gadhitā mucchitā ajjhosannā, te dīgharattaṃ socanti itthirūpavasānugā’’ti (a. ni. 5.55).",6703,6720
U000669,H000013,5,7,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Evaṃ diṭṭhaṃ taṇhāmaññanāya maññati.,6721,6724
U000670,H000013,5,8,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"‘‘Iti me rūpaṃ siyā anāgatamaddhānanti vā panettha nandiṃ samannāneti, rūpasampadaṃ vā pana ākaṅkhamāno dānaṃ detī’’ti vitthāro.",6725,6740
U000671,H000013,5,9,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Evampi diṭṭhaṃ taṇhāmaññanāya maññati.,6741,6744
U000672,H000013,5,10,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Attano pana parassa ca rūpasampattiṃ vipattiṃ nissāya mānaṃ janeti.,6745,6753
U000673,H000013,5,11,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,‘‘Imināhaṃ seyyosmī’’ti vā ‘‘sadisosmī’’ti vā ‘‘hīnosmī’’ti vāti evaṃ diṭṭhaṃ mānamaññanāya maññati.,6754,6764
U000674,H000013,5,12,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"Rūpāyatanaṃ pana niccaṃ dhuvaṃ sassatanti maññati, attānaṃ attaniyanti maññati, maṅgalaṃ amaṅgalanti maññati, evaṃ diṭṭhaṃ diṭṭhimaññanāya maññati.",6765,6780
U000675,H000013,5,13,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Evaṃ diṭṭhaṃ tīhi maññanāhi maññati.,6781,6785
U000676,H000013,5,14,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Kathaṃ diṭṭhasmiṃ maññati? Rūpasmiṃ attānaṃ samanupassananayena maññanto diṭṭhasmiṃ maññati.,6786,6794
U000677,H000013,5,15,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Yathā vā dhane dhaññe.,6795,6798
U000678,H000013,5,16,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Evaṃ rūpasmiṃ rāgādayoti maññantopi diṭṭhasmiṃ maññati.,6799,6804
U000679,H000013,5,17,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Ayamassa diṭṭhimaññanā.,6805,6806
U000680,H000013,5,18,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Tasmiññeva panassa diṭṭhimaññanāya maññite vatthusmiṃ sinehaṃ mānañca uppādayato taṇhāmānamaññanāpi veditabbā.,6807,6816
U000681,H000013,5,19,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Evaṃ diṭṭhasmiṃ maññati.,6817,6819
U000682,H000013,5,20,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Sesaṃ pathavīvāre vuttanayeneva veditabbaṃ.,6820,6823
U000683,H000013,5,21,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"Sutanti maṃsasotenapi sutaṃ, dibbasotenapi sutaṃ, saddāyatanassetaṃ adhivacanaṃ.",6824,6830
U000684,H000013,5,22,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"Mutanti mutvā munitvā ca gahitaṃ, āhacca upagantvāti attho, indriyānaṃ ārammaṇānañca aññamaññasaṃsilese viññātanti vuttaṃ hoti, gandharasaphoṭṭhabbāyatanānametaṃ adhivacanaṃ.",6831,6846
U000685,H000013,5,23,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,"Viññātanti manasā viññātaṃ, sesānaṃ sattannaṃ āyatanānametaṃ adhivacanaṃ dhammārammaṇassa vā.",6847,6855
U000686,H000013,5,24,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Idha pana sakkāyapariyāpannameva labbhati.,6856,6859
U000687,H000013,5,25,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Vitthāro panettha diṭṭhavāre vuttanayeneva veditabbo.,6860,6864
U000688,H000013,5,26,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Diṭṭhasutavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Diṭṭhasutavārādivaṇṇanā,,Diṭṭhasuttavārādivaṇṇanā niṭṭhitā.,6865,6866
U000689,H000014,5,1,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,6. Evaṃ sabbaṃ sakkāyabhedaṃ diṭṭhādīhi catūhi dassetvā idāni tameva samāpannakavārena ca asamāpannakavārena ca dvidhā dassento ekattaṃ nānattantiādimāha.,6868,6884
U000690,H000014,5,2,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Ekattanti iminā hi samāpannakavāraṃ dasseti.,6885,6889
U000691,H000014,5,3,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Nānattanti iminā asamāpannakavāraṃ.,6890,6892
U000692,H000014,5,4,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Tesaṃ ayaṃ vacanattho ekabhāvo ekattaṃ.,6893,6897
U000693,H000014,5,5,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Nānābhāvo nānattanti.,6898,6899
U000694,H000014,5,6,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,"Yojanā panettha samāpannakavāraṃ catūhi khandhehi, asamāpannakavārañca pañcahi khandhehi bhinditvā ‘‘rūpaṃ attato samanupassatī’’tiādinā sāsananayena pathavīvārādīsu vuttena ca aṭṭhakathānayena yathānurūpaṃ vīmaṃsitvā veditabbā.",6900,6919
U000695,H000014,5,7,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Keci pana ekattanti ekattanayaṃ vadanti nānattanti nānattanayaṃ.,6920,6926
U000696,H000014,5,8,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,"Apare ‘‘ekattasaññī attā hoti arogo paraṃ maraṇā, nānattasaññī attā hotī’’ti evaṃ diṭṭhābhinivesaṃ.",6927,6938
U000697,H000014,5,9,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Taṃ sabbaṃ idha nādhippetattā ayuttameva hoti.,6939,6944
U000698,H000014,5,10,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Evaṃ sabbaṃ sakkāyaṃ dvidhā dassetvā idāni tameva ekadhā sampiṇḍetvā dassento sabbaṃ sabbatotiādimāha.,6945,6956
U000699,H000014,5,11,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,Yojanānayo panettha sabbaṃ assādento sabbaṃ taṇhāmaññanāya maññati.,6957,6963
U000700,H000014,5,12,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā > Ekattavārādivaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,Ekattavārādivaṇṇanā,,‘‘Mayā ete sattā nimmitā’’tiādinā nayena attanā nimmitaṃ maññanto sabbaṃ mānamaññanāya maññati.,6964,6974
