sentence_id,parent_chunk,token_start,token_end,sentence_text
MAIN001-S670,MAIN001,6681,6686,"Tattha diṭṭhanti maṃsacakkhunāpi diṭṭhaṃ, dibbacakkhunāpi diṭṭhaṃ."
MAIN001-S671,MAIN001,6687,6688,Rūpāyatanassetaṃ adhivacanaṃ.
MAIN001-S672,MAIN001,6689,6695,Tattha diṭṭhaṃ maññatīti diṭṭhaṃ tīhi maññanāhi maññati.
MAIN001-S673,MAIN001,6696,6707,"Kathaṃ? Rūpāyatanaṃ subhasaññāya sukhasaññāya ca passanto tattha chandarāgaṃ janeti, taṃ assādeti abhinandati."
MAIN001-S674,MAIN001,6708,6725,"Vuttampi hetaṃ bhagavatā ‘‘itthirūpe, bhikkhave, sattā rattā giddhā gadhitā mucchitā ajjhosannā, te dīgharattaṃ socanti itthirūpavasānugā’’ti (a. ni. 5.55)."
MAIN001-S675,MAIN001,6726,6729,Evaṃ diṭṭhaṃ taṇhāmaññanāya maññati.
MAIN001-S676,MAIN001,6730,6745,"‘‘Iti me rūpaṃ siyā anāgatamaddhānanti vā panettha nandiṃ samannāneti, rūpasampadaṃ vā pana ākaṅkhamāno dānaṃ detī’’ti vitthāro."
MAIN001-S677,MAIN001,6746,6749,Evampi diṭṭhaṃ taṇhāmaññanāya maññati.
MAIN001-S678,MAIN001,6750,6758,Attano pana parassa ca rūpasampattiṃ vipattiṃ nissāya mānaṃ janeti.
MAIN001-S679,MAIN001,6759,6769,‘‘Imināhaṃ seyyosmī’’ti vā ‘‘sadisosmī’’ti vā ‘‘hīnosmī’’ti vāti evaṃ diṭṭhaṃ mānamaññanāya maññati.
MAIN001-S680,MAIN001,6770,6785,"Rūpāyatanaṃ pana niccaṃ dhuvaṃ sassatanti maññati, attānaṃ attaniyanti maññati, maṅgalaṃ amaṅgalanti maññati, evaṃ diṭṭhaṃ diṭṭhimaññanāya maññati."
MAIN001-S681,MAIN001,6786,6790,Evaṃ diṭṭhaṃ tīhi maññanāhi maññati.
MAIN001-S682,MAIN001,6791,6799,Kathaṃ diṭṭhasmiṃ maññati? Rūpasmiṃ attānaṃ samanupassananayena maññanto diṭṭhasmiṃ maññati.
MAIN001-S683,MAIN001,6800,6803,Yathā vā dhane dhaññe.
MAIN001-S684,MAIN001,6804,6809,Evaṃ rūpasmiṃ rāgādayoti maññantopi diṭṭhasmiṃ maññati.
MAIN001-S685,MAIN001,6810,6811,Ayamassa diṭṭhimaññanā.
MAIN001-S686,MAIN001,6812,6821,Tasmiññeva panassa diṭṭhimaññanāya maññite vatthusmiṃ sinehaṃ mānañca uppādayato taṇhāmānamaññanāpi veditabbā.
MAIN001-S687,MAIN001,6822,6824,Evaṃ diṭṭhasmiṃ maññati.
MAIN001-S688,MAIN001,6825,6828,Sesaṃ pathavīvāre vuttanayeneva veditabbaṃ.
MAIN001-S689,MAIN001,6829,6835,"Sutanti maṃsasotenapi sutaṃ, dibbasotenapi sutaṃ, saddāyatanassetaṃ adhivacanaṃ."
MAIN001-S690,MAIN001,6836,6851,"Mutanti mutvā munitvā ca gahitaṃ, āhacca upagantvāti attho, indriyānaṃ ārammaṇānañca aññamaññasaṃsilese viññātanti vuttaṃ hoti, gandharasaphoṭṭhabbāyatanānametaṃ adhivacanaṃ."
MAIN001-S691,MAIN001,6852,6860,"Viññātanti manasā viññātaṃ, sesānaṃ sattannaṃ āyatanānametaṃ adhivacanaṃ dhammārammaṇassa vā."
MAIN001-S692,MAIN001,6861,6864,Idha pana sakkāyapariyāpannameva labbhati.
MAIN001-S693,MAIN001,6865,6869,Vitthāro panettha diṭṭhavāre vuttanayeneva veditabbo.
MAIN001-S694,MAIN001,6870,6871,Diṭṭhasuttavārādivaṇṇanā niṭṭhitā.
MAIN001-S695,MAIN001,6872,6872,Ekattavārādivaṇṇanā
MAIN001-S696,MAIN001,6873,6889,6. Evaṃ sabbaṃ sakkāyabhedaṃ diṭṭhādīhi catūhi dassetvā idāni tameva samāpannakavārena ca asamāpannakavārena ca dvidhā dassento ekattaṃ nānattantiādimāha.
MAIN001-S697,MAIN001,6890,6894,Ekattanti iminā hi samāpannakavāraṃ dasseti.
MAIN001-S698,MAIN001,6895,6897,Nānattanti iminā asamāpannakavāraṃ.
MAIN001-S699,MAIN001,6898,6902,Tesaṃ ayaṃ vacanattho ekabhāvo ekattaṃ.
MAIN001-S700,MAIN001,6903,6904,Nānābhāvo nānattanti.
MAIN001-S701,MAIN001,6905,6924,"Yojanā panettha samāpannakavāraṃ catūhi khandhehi, asamāpannakavārañca pañcahi khandhehi bhinditvā ‘‘rūpaṃ attato samanupassatī’’tiādinā sāsananayena pathavīvārādīsu vuttena ca aṭṭhakathānayena yathānurūpaṃ vīmaṃsitvā veditabbā."
MAIN001-S702,MAIN001,6925,6931,Keci pana ekattanti ekattanayaṃ vadanti nānattanti nānattanayaṃ.
MAIN001-S703,MAIN001,6932,6943,"Apare ‘‘ekattasaññī attā hoti arogo paraṃ maraṇā, nānattasaññī attā hotī’’ti evaṃ diṭṭhābhinivesaṃ."
MAIN001-S704,MAIN001,6944,6949,Taṃ sabbaṃ idha nādhippetattā ayuttameva hoti.
MAIN001-S705,MAIN001,6950,6961,Evaṃ sabbaṃ sakkāyaṃ dvidhā dassetvā idāni tameva ekadhā sampiṇḍetvā dassento sabbaṃ sabbatotiādimāha.
MAIN001-S706,MAIN001,6962,6968,Yojanānayo panettha sabbaṃ assādento sabbaṃ taṇhāmaññanāya maññati.
MAIN001-S707,MAIN001,6969,6979,‘‘Mayā ete sattā nimmitā’’tiādinā nayena attanā nimmitaṃ maññanto sabbaṃ mānamaññanāya maññati.
MAIN001-S708,MAIN001,6980,6995,"‘‘Sabbaṃ pubbekatakammahetu, sabbaṃ issaranimmānahetu, sabbaṃ ahetuapaccayā, sabbaṃ atthi, sabbaṃ natthī’’tiādinā nayena maññanto sabbaṃ diṭṭhimaññanāya maññatīti veditabbo."
MAIN001-S709,MAIN001,6996,7004,Kathaṃ sabbasmiṃ maññati? Idhekacco evaṃdiṭṭhiko hoti ‘‘mahā me attā’’ti.
MAIN001-S710,MAIN001,7005,7018,"So sabbalokasannivāsaṃ tassokāsabhāvena parikappetvā so kho pana me ayaṃ attā sabbasminti maññati, ayamassa diṭṭhimaññanā."
MAIN001-S711,MAIN001,7019,7027,Tasmiṃyeva panassa attani sinehaṃ tabbatthukañca mānaṃ uppādayato taṇhāmānamaññanāpi veditabbā.
MAIN001-S712,MAIN001,7028,7031,Sesaṃ pathavīvāre vuttanayeneva veditabbaṃ.
MAIN001-S713,MAIN001,7032,7045,Evaṃ sabbaṃ sakkāyaṃ ekadhā dassetvā idāni aparenapi nayena taṃ ekadhā dassento nibbānaṃ nibbānatoti āha.
MAIN001-S714,MAIN001,7046,7057,"Tattha nibbānanti ‘‘yato kho, bho, ayaṃ attā pañcahi kāmaguṇehi samappito samaṅgibhūto paricāreti."
MAIN001-S715,MAIN001,7058,7070,"Ettāvatā kho, bho, ayaṃ attā paramadiṭṭhadhammanibbānaṃ patto hotī’’tiādinā nayena pañcadhā āgataṃ paramadiṭṭhadhammanibbānaṃ veditabbaṃ."
MAIN001-S716,MAIN001,7071,7075,Tattha nibbānaṃ assādento taṇhāmaññanāya maññati.
MAIN001-S717,MAIN001,7076,7084,Tena nibbānena ‘‘ahamasmi nibbānaṃ patto’’ti mānaṃ janento mānamaññanāya maññati.
MAIN001-S718,MAIN001,7085,7094,Anibbānaṃyeva samānaṃ taṃ nibbānato niccādito ca gaṇhanto diṭṭhimaññanāya maññatīti veditabbo.
MAIN001-S719,MAIN001,7095,7112,"Nibbānato pana aññaṃ attānaṃ gahetvā so kho pana me ayaṃ attā imasmiṃ nibbāneti maññanto nibbānasmiṃ maññati, ayamassa diṭṭhimaññanā."
MAIN001-S720,MAIN001,7113,7121,Tasmiṃyeva panassa attani sinehaṃ tabbatthukañca mānaṃ uppādayato taṇhāmānamaññanāpi veditabbā.
MAIN001-S721,MAIN001,7122,7125,Esa nayo nibbānato maññanāyapi.
MAIN001-S722,MAIN001,7126,7149,"Tatrapi hi nibbānato aññaṃ attānaṃ gahetvā ‘‘idaṃ nibbānaṃ, ayaṃ attā, so kho pana me ayaṃ attā ito nibbānato añño’’ti maññanto nibbānato maññati, ayamassa diṭṭhimaññanā."
MAIN001-S723,MAIN001,7150,7158,Tasmiṃyeva panassa attani sinehaṃ tabbatthukañca mānaṃ uppādayato taṇhāmānamaññanāpi veditabbā.
MAIN001-S724,MAIN001,7159,7168,‘‘Aho sukhaṃ mama nibbāna’’nti maññanto pana nibbānaṃ meti maññatīti veditabbo.
MAIN001-S725,MAIN001,7169,7170,Sesaṃ vuttanayameva.
MAIN001-S726,MAIN001,7171,7184,"Ayaṃ panettha anugīti – Yādiso esa sakkāyo, tathā naṃ avijānato; Puthujjanassa sakkāye, jāyanti sabbamaññanā."
MAIN001-S727,MAIN001,7185,7195,"Jeguccho bhiduro cāyaṃ, dukkho apariṇāyako; Taṃ paccanīkato bālo, gaṇhaṃ gaṇhāti maññanaṃ."
MAIN001-S728,MAIN001,7196,7205,"Subhato sukhato ceva, sakkāyaṃ anupassato; Salabhasseva aggimhi, hoti taṇhāya maññanā."
MAIN001-S729,MAIN001,7206,7216,"Niccasaññaṃ adhiṭṭhāya, sampattiṃ tassa passato; Gūthādī viya gūthasmiṃ, hoti mānena maññanā."
MAIN001-S730,MAIN001,7217,7228,"Attā attaniyo meti, passato naṃ abuddhino; Ādāse viya bondhissa, diṭṭhiyā hoti maññanā."
MAIN001-S731,MAIN001,7229,7238,"Maññanāti ca nāmetaṃ, sukhumaṃ mārabandhanaṃ; Sithilaṃ duppamuñcañca, yena baddho puthujjano."
MAIN001-S732,MAIN001,7239,7246,"Bahuṃ vipphandamānopi, sakkāyaṃ nātivattati; Samussitaṃ daḷhatthambhaṃ, sāva gaddulabandhano."
MAIN001-S733,MAIN001,7247,7258,"Sa’so sakkāyamalīno, jātiyā ca jarāya ca; Rogādīhi ca dukkhehi, niccaṃ haññati bāḷhaso."
MAIN001-S734,MAIN001,7259,7269,"Taṃ vo vadāmi bhaddante, sakkāyaṃ anupassatha; Asātato asubhato, bhedato ca anattato."
MAIN001-S735,MAIN001,7270,7280,"Eso sabhāvo hetassa, passaṃ evamimaṃ budho; Pahāya maññanā sabbā, sabbadukkhā pamuccatīti."
MAIN001-S736,MAIN001,7281,7282,Ekattavārādivaṇṇanā niṭṭhitā.
MAIN001-S737,MAIN001,7283,7286,Puthujjanavasena catuvīsatipabbā paṭhamanayakathā niṭṭhitā.
MAIN001-S738,MAIN001,7287,7287,Sekkhavāradutiyanayavaṇṇanā
MAIN001-S739,MAIN001,7288,7307,"7. Evaṃ bhagavā pathavīādīsu vatthūsu sabbasakkāyadhammamūlabhūtaṃ puthujjanassa pavattiṃ dassetvā idāni tesveva vatthūsu sekkhassa pavattiṃ dassento yopi so, bhikkhave, bhikkhu sekkhotiādimāha."
MAIN001-S740,MAIN001,7308,7310,Tattha yoti uddesavacanaṃ.
MAIN001-S741,MAIN001,7311,7312,Soti niddesavacanaṃ.
MAIN001-S742,MAIN001,7313,7318,Pikāro sampiṇḍanattho ayampi dhammo aniyatotiādīsu viya.
MAIN001-S743,MAIN001,7319,7335,"Tena ca ārammaṇasabhāgena puggalaṃ sampiṇḍeti, no puggalasabhāgena, heṭṭhato hi puggalā diṭṭhivipannā, idha diṭṭhisampannā, na tesaṃ sabhāgatā atthi."
MAIN001-S744,MAIN001,7336,7342,"Ārammaṇaṃ pana heṭṭhā puggalānampi tadeva, imesampi tadevāti."
MAIN001-S745,MAIN001,7343,7349,Tena vuttaṃ ‘‘ārammaṇasabhāgena puggalaṃ sampiṇḍeti no puggalasabhāgenā’’ti.
MAIN001-S746,MAIN001,7350,7360,Yopi soti iminā pana sakalena vacanena idāni vattabbaṃ sekkhaṃ dassetīti veditabbo.
MAIN001-S747,MAIN001,7361,7364,"Bhikkhave, bhikkhūti idaṃ vuttanayameva."
MAIN001-S748,MAIN001,7365,7369,Sekkhoti kenaṭṭhena sekkho? Sekkhadhammappaṭilābhato sekkho.
MAIN001-S749,MAIN001,7370,7387,"Vuttañhetaṃ ‘‘kittāvatā nu kho, bhante, sekkho hotīti? Idha, bhikkhave, bhikkhu sekkhāya sammādiṭṭhiyā samannāgato hoti…pe… sekkhena sammāsamādhinā samannāgato hoti."
MAIN001-S750,MAIN001,7388,7395,"Ettāvatā kho bhikkhu, sekkho hotī’’ti (saṃ. ni. 5.13)."
MAIN001-S751,MAIN001,7396,7398,Apica sikkhatītipi sekkho.
MAIN001-S752,MAIN001,7399,7405,Vuttañhetaṃ ‘‘sikkhatīti kho bhikkhu tasmā sekkhoti vuccati.
MAIN001-S753,MAIN001,7406,7422,"Kiñca sikkhati? Adhisīlampi sikkhati, adhicittampi sikkhati, adhipaññampi sikkhati, sikkhatīti kho bhikkhu tasmā sekkhoti vuccatī’’ti (a. ni. 3.86)."
MAIN001-S754,MAIN001,7423,7449,"Yopi kalyāṇaputhujjano anulomapaṭipadāya paripūrakārī sīlasampanno indriyesu guttadvāro bhojane mattaññū jāgariyānuyogamanuyutto pubbarattāpararattaṃ bodhipakkhiyānaṃ dhammānaṃ bhāvanānuyogamanuyutto viharati – ‘‘ajja vā sve vā aññataraṃ sāmaññaphalaṃ adhigamissāmī’’ti, sopi vuccati sikkhatīti sekkhoti."
MAIN001-S755,MAIN001,7450,7456,"Imasmiṃ panatthe paṭivedhappattova sekkho adhippeto, no puthujjano."
MAIN001-S756,MAIN001,7457,7460,Appattaṃ mānasaṃ etenāti appattamānaso.
MAIN001-S757,MAIN001,7461,7464,Mānasanti rāgopi cittampi arahattampi.
MAIN001-S758,MAIN001,7465,7478,"‘‘Antalikkhacaro pāso, yvāyaṃ carati mānaso’’ti (mahāva. 33; saṃ. ni. 1.151) ettha hi rāgo mānasaṃ."
MAIN001-S759,MAIN001,7479,7486,‘‘Cittaṃ mano mānasa’’nti (dha. sa. 65) ettha cittaṃ.
MAIN001-S760,MAIN001,7487,7496,"‘‘Appattamānaso sekkho, kālaṃ kayirā janesutā’’ti (saṃ. ni. 1.159) ettha arahattaṃ."
MAIN001-S761,MAIN001,7497,7499,Idhāpi arahattameva adhippetaṃ.
MAIN001-S762,MAIN001,7500,7503,Tena appattārahattoti vuttaṃ hoti.
MAIN001-S763,MAIN001,7504,7507,"Anuttaranti seṭṭhaṃ, asadisanti attho."
MAIN001-S764,MAIN001,7508,7514,"Catūhi yogehi khemaṃ ananuyuttanti yogakkhemaṃ, arahattameva adhippetaṃ."
MAIN001-S765,MAIN001,7515,7521,"Patthayamānoti dve patthanā taṇhāpatthanā ca, chandapatthanā ca."
MAIN001-S766,MAIN001,7522,7532,"‘‘Patthayamānassa hi pajappitāni, pavedhitaṃ vāpi pakappitesū’’ti (su. ni. 908) ettha taṇhāpatthanā."
MAIN001-S767,MAIN001,7533,7549,"‘‘Chinnaṃ pāpimato sotaṃ, viddhastaṃ vinaḷīkataṃ; Pāmojjabahulā hotha, khemaṃ pattattha bhikkhavo’’ti. (ma. ni. 1.352) – Ettha kattukamyatā kusalacchandapatthanā."
MAIN001-S768,MAIN001,7550,7551,Ayameva idhādhippetā.
MAIN001-S769,MAIN001,7552,7561,Tena patthayamānoti taṃ yogakkhemaṃ pattukāmo adhigantukāmo tanninno tappoṇo tappabbhāroti veditabbo.
MAIN001-S770,MAIN001,7562,7570,Viharatīti aññaṃ iriyāpathadukkhaṃ aññena iriyāpathena vicchinditvā aparipatantaṃ kāyaṃ harati.
MAIN001-S771,MAIN001,7571,7581,Atha vā ‘‘sabbe saṅkhārā aniccāti adhimuccanto saddhāya viharatī’’tiādināpi niddesanayenettha attho daṭṭhabbo.
MAIN001-S772,MAIN001,7582,7593,"Pathaviṃ pathavito abhijānātīti pathaviṃ pathavībhāvena abhijānāti, na puthujjano viya sabbākāraviparītāya saññāya sañjānāti."
MAIN001-S773,MAIN001,7594,7612,"Apica kho abhivisiṭṭhena ñāṇena jānāti, evaṃ pathavīti etaṃ pathavībhāvaṃ adhimuccanto eva naṃ aniccātipi dukkhātipi anattātipi evaṃ abhijānātīti vuttaṃ hoti."
MAIN001-S774,MAIN001,7613,7620,Evañca naṃ abhiññatvā pathaviṃ mā maññīti vuttaṃ hoti.
MAIN001-S775,MAIN001,7621,7622,Maññatīti maññi.
MAIN001-S776,MAIN001,7623,7631,Ayaṃ pana maññī ca na maññī ca na vattabboti.
MAIN001-S777,MAIN001,7632,7638,Etasmiñhi atthe idaṃ padaṃ nipātetvā vuttanti veditabbaṃ.
MAIN001-S778,MAIN001,7639,7641,Ko panettha adhippāyoti.
MAIN001-S779,MAIN001,7642,7648,"Vuccate, puthujjano tāva sabbamaññanānaṃ appahīnattā maññatīti vutto."
MAIN001-S780,MAIN001,7649,7652,Khīṇāsavo pahīnattā na maññatīti.
MAIN001-S781,MAIN001,7653,7673,"Sekkhassa pana diṭṭhimaññanā pahīnā, itarā pana tanubhāvaṃ gatā, tena so maññatītipi na vattabbo puthujjano viya, na maññatītipi na vattabbo khīṇāsavo viyāti."
MAIN001-S782,MAIN001,7674,7695,"Pariññeyyaṃ tassāti tassa sekkhassa taṃ maññanāvatthu okkantaniyāmattā sambodhiparāyaṇattā ca tīhi pariññāhi pariññeyyaṃ, apariññeyyañca apariññātañca na hoti puthujjanassa viya, nopi pariññātaṃ khīṇāsavassa viya."
MAIN001-S783,MAIN001,7696,7698,Sesaṃ sabbattha vuttanayameva.
MAIN001-S784,MAIN001,7699,7701,Sekkhavasena dutiyanayakathā niṭṭhitā.
MAIN001-S785,MAIN001,7702,7702,Khīṇāsavavāratatiyādinayavaṇṇanā
MAIN001-S786,MAIN001,7703,7718,"8. Evaṃ pathavīādīsu vatthūsu sekkhassa pavattiṃ dassetvā idāni khīṇāsavassa pavattiṃ dassento yopi so, bhikkhave, bhikkhu arahantiādimāha."
MAIN001-S787,MAIN001,7719,7722,Tattha yopīti pi-saddo sampiṇḍanattho.
MAIN001-S788,MAIN001,7723,7727,Tena idha ubhayasabhāgatāpi labbhatīti dasseti.
MAIN001-S789,MAIN001,7728,7739,"Sekkho hi khīṇāsavena ariyapuggalattā sabhāgo, tena puggalasabhāgatā labbhati, ārammaṇasabhāgatā pana vuttanayā eva."
MAIN001-S790,MAIN001,7740,7744,"Arahanti ārakakileso, dūrakileso pahīnakilesoti attho."
MAIN001-S791,MAIN001,7745,7762,"Vuttañcetaṃ bhagavatā ‘‘kathañca, bhikkhave, bhikkhu arahaṃ hoti? Ārakāssa honti pāpakā akusalā dhammā saṃkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṃ jātijarāmaraṇiyā."
MAIN001-S792,MAIN001,7763,7790,"Evaṃ kho, bhikkhave, bhikkhu arahaṃ hotī’’ti. (Ma. ni. 1.434) khīṇāsavoti cattāro āsavā kāmāsavo…pe… avijjāsavo, ime cattāro āsavā arahato khīṇā pahīnā samucchinnā paṭippassaddhā, abhabbuppattikā ñāṇagginā daḍḍhā, tena vuccati khīṇāsavoti."
MAIN001-S793,MAIN001,7791,7823,"Vusitavāti garusaṃvāsepi ariyamaggasaṃvāsepi dasasu ariyavāsesupi vasi parivasi vuttho parivuttho, so vutthavāso ciṇṇacaraṇoti vusitavā katakaraṇīyoti puthujjanakalyāṇakaṃ upādāya satta sekkhā catūhi maggehi karaṇīyaṃ karonti nāma, khīṇāsavassa sabbakaraṇīyāni katāni pariyositāni, natthi tassa uttari karaṇīyaṃ dukkhakkhayādhigamāyāti katakaraṇīyo."
MAIN001-S794,MAIN001,7824,7855,"Vuttampi hetaṃ – ‘‘Tassa sammā vimuttassa, santacittassa bhikkhuno; Katassa paṭicayo natthi, karaṇīyaṃ na vijjatī’’ti. (theragā. 642); Ohitabhāroti tayo bhārā khandhabhāro kilesabhāro abhisaṅkhārabhāroti, tassime tayo bhārā ohitā oropitā nikkhittā pātitā, tena vuccati ohitabhāroti."
MAIN001-S795,MAIN001,7856,7861,"Anuppattasadatthoti anuppatto sadatthaṃ, sakatthanti vuttaṃ hoti."
MAIN001-S796,MAIN001,7862,7868,"Kakārassāyaṃ dakāro kato, sadatthoti ca arahattaṃ veditabbaṃ."
MAIN001-S797,MAIN001,7869,7879,Tañhi attupanibandhanaṭṭhena attānaṃ avijahanaṭṭhena attano paramatthaṭṭhena ca attano attho sakatthoti vuccati.
MAIN001-S798,MAIN001,7880,7886,Parikkhīṇabhavasaṃyojanoti bhavasaṃyojanānīti dasa saṃyojanāni kāmarāgasaṃyojanaṃ paṭighamānadiṭṭhivicikicchāsīlabbataparāmāsabhavarāgaissāmacchariyasaṃyojanaṃ avijjāsaṃyojanaṃ.
MAIN001-S799,MAIN001,7887,7899,"Imāni hi satte bhavesu saṃyojenti upanibandhanti, bhavaṃ vā bhavena saṃyojenti, tasmā ‘‘bhavasaṃyojanānī’’ti vuccanti."
MAIN001-S800,MAIN001,7900,7909,"Imāni bhavasaṃyojanāni arahato parikkhīṇāni pahīnāni ñāṇagginā daḍḍhāni, tena vuccati ‘‘parikkhīṇabhavasaṃyojano’’ti."
MAIN001-S801,MAIN001,7910,7915,Sammadaññā vimuttoti ettha sammadaññāti sammā aññāya.
MAIN001-S802,MAIN001,7916,7948,"Kiṃ vuttaṃ hoti – khandhānaṃ khandhaṭṭhaṃ, āyatanānaṃ āyatanaṭṭhaṃ, dhātūnaṃ dhātuṭṭhaṃ, dukkhassa pīḷanaṭṭhaṃ, samudayassa pabhavaṭṭhaṃ, nirodhassa santaṭṭhaṃ, maggassa dassanaṭṭhaṃ, sabbe saṅkhārā aniccāti evamādiṃ vā bhedaṃ sammā yathābhūtaṃ aññāya jānitvā tīrayitvā tulayitvā vibhāvetvā vibhūtaṃ katvāti."
MAIN001-S803,MAIN001,7949,7955,Vimuttoti dve vimuttiyo cittassa ca vimutti nibbānañca.
MAIN001-S804,MAIN001,7956,7960,Arahā sabbakilesehi vimuttacittattā cittavimuttiyāpi vimutto.
MAIN001-S805,MAIN001,7961,7964,Nibbānaṃ adhimuttattā nibbānepi vimutto.
MAIN001-S806,MAIN001,7965,7968,Tena vuccati ‘‘sammadaññā vimutto’’ti.
MAIN001-S807,MAIN001,7969,7977,Pariññātaṃ tassāti tassa arahato taṃ maññanāvatthu tīhi pariññāhi pariññātaṃ.
MAIN001-S808,MAIN001,7978,7992,"Tasmā so taṃ vatthuṃ na maññati, taṃ vā maññanaṃ na maññatīti vuttaṃ hoti, sesaṃ vuttanayameva."
MAIN001-S809,MAIN001,7993,7999,Nibbānavāre pana khayā rāgassātiādayo tayo vārā vuttā.
MAIN002-S001,MAIN002,8000,8002,Te pathavīvārādīsupi vitthāretabbā.
MAIN002-S002,MAIN002,8003,8006,Ayañca pariññātavāro nibbānavārepi vitthāretabbo.
MAIN002-S003,MAIN002,8007,8017,Vitthārentena ca pariññātaṃ tassāti sabbapadehi yojetvā puna khayā rāgassa vītarāgattāti yojetabbaṃ.
MAIN002-S004,MAIN002,8018,8020,Esa nayo itaresu.
MAIN002-S005,MAIN002,8021,8028,Desanā pana ekattha vuttaṃ sabbattha vuttameva hotīti saṃkhittā.
MAIN002-S006,MAIN002,8029,8041,"Khayā rāgassa vītarāgattāti ettha ca yasmā bāhirako kāmesu vītarāgo, na khayā rāgassa vītarāgo."
MAIN002-S007,MAIN002,8042,8050,"Arahā pana khayā yeva, tasmā vuttaṃ ‘‘khayā rāgassa vītarāgattā’’ti."
MAIN002-S008,MAIN002,8051,8053,Esa nayo dosamohesupi.
MAIN002-S009,MAIN002,8054,8081,"Yathā ca ‘‘pariññātaṃ tassāti vadāmī’’ti vuttepi pariññātattā so taṃ vatthuṃ taṃ vā maññanaṃ na maññatīti attho hoti, evamidhāpi vītarāgattā so taṃ vatthuṃ taṃ vā maññanaṃ na maññatīti daṭṭhabbo."
MAIN002-S010,MAIN002,8082,8089,Ettha ca pariññātaṃ tassāti ayaṃ vāro maggabhāvanāpāripūridassanatthaṃ vutto.
MAIN002-S011,MAIN002,8090,8093,Itare pana phalasacchikiriyāpāripūridassanatthanti veditabbā.
MAIN002-S012,MAIN002,8094,8104,Dvīhi vā kāraṇehi arahā na maññati vatthussa ca pariññātattā akusalamūlānañca samucchinnattā.
MAIN002-S013,MAIN002,8105,8111,"Tenassa pariññātavārena vatthuno vatthupariññaṃ dīpeti, itarehi akusalamūlasamucchedanti."
MAIN002-S014,MAIN002,8112,8132,"Tattha pacchimesu tīsu vāresu ayaṃ viseso veditabbo, tīsu hi vāresu rāge ādīnavaṃ disvā dukkhānupassī viharanto appaṇihitavimokkhena vimutto khayā rāgassa vītarāgo hoti."
MAIN002-S015,MAIN002,8133,8143,Dose ādīnavaṃ disvā aniccānupassī viharanto animittavimokkhena vimutto khayā dosassa vītadoso hoti.
MAIN002-S016,MAIN002,8144,8154,Mohe ādīnavaṃ disvā anattānupassī viharanto suññatavimokkhena vimutto khayā mohassa vītamoho hotīti.
MAIN002-S017,MAIN002,8155,8169,"Evaṃ sante na eko tīhi vimokkhehi vimuccatīti dve vārā na vattabbā siyunti ce, taṃ na."
