window_id,parent_chunk,token_start,token_end,window_text
MAIN001-W3-0435,MAIN001,4296,4317,"Suttanikkhepavaṇṇanā niṭṭhitā. Pathavīvāravaṇṇanā Evaṃ puthujjanaṃ niddisitvā idāni tassa pathavīādīsu vatthūsu sabbasakkāyadhammajanitaṃ maññanaṃ dassento, pathaviṃ pathavitotiādimāha. Tattha lakkhaṇapathavī sasambhārapathavī ārammaṇapathavī sammutipathavīti catubbidhā pathavī."
MAIN001-W2-0436,MAIN001,4298,4317,"Pathavīvāravaṇṇanā Evaṃ puthujjanaṃ niddisitvā idāni tassa pathavīādīsu vatthūsu sabbasakkāyadhammajanitaṃ maññanaṃ dassento, pathaviṃ pathavitotiādimāha. Tattha lakkhaṇapathavī sasambhārapathavī ārammaṇapathavī sammutipathavīti catubbidhā pathavī."
MAIN001-W3-0436,MAIN001,4298,4332,"Pathavīvāravaṇṇanā Evaṃ puthujjanaṃ niddisitvā idāni tassa pathavīādīsu vatthūsu sabbasakkāyadhammajanitaṃ maññanaṃ dassento, pathaviṃ pathavitotiādimāha. Tattha lakkhaṇapathavī sasambhārapathavī ārammaṇapathavī sammutipathavīti catubbidhā pathavī. Tāsu ‘‘katamā ca, āvuso, ajjhattikā pathavīdhātu? Yaṃ ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigata’’ntiādīsu (vibha. 173) vuttā lakkhaṇapathavī."
MAIN001-W2-0437,MAIN001,4311,4332,"Tattha lakkhaṇapathavī sasambhārapathavī ārammaṇapathavī sammutipathavīti catubbidhā pathavī. Tāsu ‘‘katamā ca, āvuso, ajjhattikā pathavīdhātu? Yaṃ ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigata’’ntiādīsu (vibha. 173) vuttā lakkhaṇapathavī."
MAIN001-W3-0437,MAIN001,4311,4341,"Tattha lakkhaṇapathavī sasambhārapathavī ārammaṇapathavī sammutipathavīti catubbidhā pathavī. Tāsu ‘‘katamā ca, āvuso, ajjhattikā pathavīdhātu? Yaṃ ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigata’’ntiādīsu (vibha. 173) vuttā lakkhaṇapathavī. ‘‘Pathaviṃ khaṇeyya vā khaṇāpeyya vā’’tiādīsu (pāci. 85) vuttā sasambhārapathavī."
MAIN001-W2-0438,MAIN001,4318,4341,"Tāsu ‘‘katamā ca, āvuso, ajjhattikā pathavīdhātu? Yaṃ ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigata’’ntiādīsu (vibha. 173) vuttā lakkhaṇapathavī. ‘‘Pathaviṃ khaṇeyya vā khaṇāpeyya vā’’tiādīsu (pāci. 85) vuttā sasambhārapathavī."
MAIN001-W3-0438,MAIN001,4318,4349,"Tāsu ‘‘katamā ca, āvuso, ajjhattikā pathavīdhātu? Yaṃ ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigata’’ntiādīsu (vibha. 173) vuttā lakkhaṇapathavī. ‘‘Pathaviṃ khaṇeyya vā khaṇāpeyya vā’’tiādīsu (pāci. 85) vuttā sasambhārapathavī. Ye ca kesādayo vīsati koṭṭhāsā, ayolohādayo ca bāhirā."
MAIN001-W2-0439,MAIN001,4333,4349,"‘‘Pathaviṃ khaṇeyya vā khaṇāpeyya vā’’tiādīsu (pāci. 85) vuttā sasambhārapathavī. Ye ca kesādayo vīsati koṭṭhāsā, ayolohādayo ca bāhirā."
MAIN001-W3-0439,MAIN001,4333,4356,"‘‘Pathaviṃ khaṇeyya vā khaṇāpeyya vā’’tiādīsu (pāci. 85) vuttā sasambhārapathavī. Ye ca kesādayo vīsati koṭṭhāsā, ayolohādayo ca bāhirā. Sā hi vaṇṇādīhi sambhārehi saddhiṃ pathavīti sasambhārapathavī."
MAIN001-W2-0440,MAIN001,4342,4356,"Ye ca kesādayo vīsati koṭṭhāsā, ayolohādayo ca bāhirā. Sā hi vaṇṇādīhi sambhārehi saddhiṃ pathavīti sasambhārapathavī."
MAIN001-W3-0440,MAIN001,4342,4366,"Ye ca kesādayo vīsati koṭṭhāsā, ayolohādayo ca bāhirā. Sā hi vaṇṇādīhi sambhārehi saddhiṃ pathavīti sasambhārapathavī. ‘‘Pathavīkasiṇameko sañjānātī’’tiādīsu (dī. ni. 3.360) āgatā pana ārammaṇapathavī, nimittapathavītipi vuccati."
MAIN001-W2-0441,MAIN001,4350,4366,"Sā hi vaṇṇādīhi sambhārehi saddhiṃ pathavīti sasambhārapathavī. ‘‘Pathavīkasiṇameko sañjānātī’’tiādīsu (dī. ni. 3.360) āgatā pana ārammaṇapathavī, nimittapathavītipi vuccati."
MAIN001-W3-0441,MAIN001,4350,4373,"Sā hi vaṇṇādīhi sambhārehi saddhiṃ pathavīti sasambhārapathavī. ‘‘Pathavīkasiṇameko sañjānātī’’tiādīsu (dī. ni. 3.360) āgatā pana ārammaṇapathavī, nimittapathavītipi vuccati. Pathavīkasiṇajjhānalābhī devaloke nibbatto āgamanavasena pathavīdevatāti nāmaṃ labhati."
MAIN001-W2-0442,MAIN001,4357,4373,"‘‘Pathavīkasiṇameko sañjānātī’’tiādīsu (dī. ni. 3.360) āgatā pana ārammaṇapathavī, nimittapathavītipi vuccati. Pathavīkasiṇajjhānalābhī devaloke nibbatto āgamanavasena pathavīdevatāti nāmaṃ labhati."
MAIN001-W3-0442,MAIN001,4357,4376,"‘‘Pathavīkasiṇameko sañjānātī’’tiādīsu (dī. ni. 3.360) āgatā pana ārammaṇapathavī, nimittapathavītipi vuccati. Pathavīkasiṇajjhānalābhī devaloke nibbatto āgamanavasena pathavīdevatāti nāmaṃ labhati. Ayaṃ sammutipathavīti veditabbā."
MAIN001-W2-0443,MAIN001,4367,4376,Pathavīkasiṇajjhānalābhī devaloke nibbatto āgamanavasena pathavīdevatāti nāmaṃ labhati. Ayaṃ sammutipathavīti veditabbā.
MAIN001-W3-0443,MAIN001,4367,4380,Pathavīkasiṇajjhānalābhī devaloke nibbatto āgamanavasena pathavīdevatāti nāmaṃ labhati. Ayaṃ sammutipathavīti veditabbā. Sā sabbāpi idha labbhati.
MAIN001-W2-0444,MAIN001,4374,4380,Ayaṃ sammutipathavīti veditabbā. Sā sabbāpi idha labbhati.
MAIN001-W3-0444,MAIN001,4374,4396,"Ayaṃ sammutipathavīti veditabbā. Sā sabbāpi idha labbhati. Tāsu yaṃkañci pathaviṃ ayaṃ puthujjano pathavito sañjānāti, pathavīti sañjānāti, pathavībhāgena sañjānāti, lokavohāraṃ gahetvā saññāvipallāsena sañjānāti pathavīti."
MAIN001-W2-0445,MAIN001,4377,4396,"Sā sabbāpi idha labbhati. Tāsu yaṃkañci pathaviṃ ayaṃ puthujjano pathavito sañjānāti, pathavīti sañjānāti, pathavībhāgena sañjānāti, lokavohāraṃ gahetvā saññāvipallāsena sañjānāti pathavīti."
MAIN001-W3-0445,MAIN001,4377,4408,"Sā sabbāpi idha labbhati. Tāsu yaṃkañci pathaviṃ ayaṃ puthujjano pathavito sañjānāti, pathavīti sañjānāti, pathavībhāgena sañjānāti, lokavohāraṃ gahetvā saññāvipallāsena sañjānāti pathavīti. Evaṃ pathavībhāgaṃ amuñcantoyeva vā etaṃ ‘‘sattoti vā sattassā’’ti vā ādinā nayena sañjānāti."
MAIN001-W2-0446,MAIN001,4381,4408,"Tāsu yaṃkañci pathaviṃ ayaṃ puthujjano pathavito sañjānāti, pathavīti sañjānāti, pathavībhāgena sañjānāti, lokavohāraṃ gahetvā saññāvipallāsena sañjānāti pathavīti. Evaṃ pathavībhāgaṃ amuñcantoyeva vā etaṃ ‘‘sattoti vā sattassā’’ti vā ādinā nayena sañjānāti."
MAIN001-W3-0446,MAIN001,4381,4413,"Tāsu yaṃkañci pathaviṃ ayaṃ puthujjano pathavito sañjānāti, pathavīti sañjānāti, pathavībhāgena sañjānāti, lokavohāraṃ gahetvā saññāvipallāsena sañjānāti pathavīti. Evaṃ pathavībhāgaṃ amuñcantoyeva vā etaṃ ‘‘sattoti vā sattassā’’ti vā ādinā nayena sañjānāti. Kasmā evaṃ sañjānātīti na vattabbaṃ."
MAIN001-W2-0447,MAIN001,4397,4413,Evaṃ pathavībhāgaṃ amuñcantoyeva vā etaṃ ‘‘sattoti vā sattassā’’ti vā ādinā nayena sañjānāti. Kasmā evaṃ sañjānātīti na vattabbaṃ.
MAIN001-W3-0447,MAIN001,4397,4417,Evaṃ pathavībhāgaṃ amuñcantoyeva vā etaṃ ‘‘sattoti vā sattassā’’ti vā ādinā nayena sañjānāti. Kasmā evaṃ sañjānātīti na vattabbaṃ. Ummattako viya hi puthujjano.
MAIN001-W2-0448,MAIN001,4409,4417,Kasmā evaṃ sañjānātīti na vattabbaṃ. Ummattako viya hi puthujjano.
MAIN001-W3-0448,MAIN001,4409,4423,Kasmā evaṃ sañjānātīti na vattabbaṃ. Ummattako viya hi puthujjano. So yaṃkiñci yena kenaci ākārena gaṇhāti.
MAIN001-W2-0449,MAIN001,4414,4423,Ummattako viya hi puthujjano. So yaṃkiñci yena kenaci ākārena gaṇhāti.
MAIN001-W3-0449,MAIN001,4414,4428,Ummattako viya hi puthujjano. So yaṃkiñci yena kenaci ākārena gaṇhāti. Ariyānaṃ adassāvitādibhedameva vā ettha kāraṇaṃ.
MAIN001-W2-0450,MAIN001,4418,4428,So yaṃkiñci yena kenaci ākārena gaṇhāti. Ariyānaṃ adassāvitādibhedameva vā ettha kāraṇaṃ.
MAIN001-W3-0450,MAIN001,4418,4436,So yaṃkiñci yena kenaci ākārena gaṇhāti. Ariyānaṃ adassāvitādibhedameva vā ettha kāraṇaṃ. Yaṃ vā parato ‘‘apariññātaṃ tassā’’ti vadantena bhagavatāva vuttaṃ.
MAIN001-W2-0451,MAIN001,4424,4436,Ariyānaṃ adassāvitādibhedameva vā ettha kāraṇaṃ. Yaṃ vā parato ‘‘apariññātaṃ tassā’’ti vadantena bhagavatāva vuttaṃ.
MAIN001-W3-0451,MAIN001,4424,4464,"Ariyānaṃ adassāvitādibhedameva vā ettha kāraṇaṃ. Yaṃ vā parato ‘‘apariññātaṃ tassā’’ti vadantena bhagavatāva vuttaṃ. Pathaviṃ pathavito saññatvāti so taṃ pathaviṃ evaṃ viparītasaññāya sañjānitvā, ‘‘saññānidānā hi papañcasaṅkhā’’ti (su. ni. 880) vacanato aparabhāge thāmapattehi taṇhāmānadiṭṭhipapañcehi idha maññanānāmena vuttehi maññati kappeti vikappeti, nānappakārato aññathā gaṇhāti."
MAIN001-W2-0452,MAIN001,4429,4464,"Yaṃ vā parato ‘‘apariññātaṃ tassā’’ti vadantena bhagavatāva vuttaṃ. Pathaviṃ pathavito saññatvāti so taṃ pathaviṃ evaṃ viparītasaññāya sañjānitvā, ‘‘saññānidānā hi papañcasaṅkhā’’ti (su. ni. 880) vacanato aparabhāge thāmapattehi taṇhāmānadiṭṭhipapañcehi idha maññanānāmena vuttehi maññati kappeti vikappeti, nānappakārato aññathā gaṇhāti."
MAIN001-W3-0452,MAIN001,4429,4468,"Yaṃ vā parato ‘‘apariññātaṃ tassā’’ti vadantena bhagavatāva vuttaṃ. Pathaviṃ pathavito saññatvāti so taṃ pathaviṃ evaṃ viparītasaññāya sañjānitvā, ‘‘saññānidānā hi papañcasaṅkhā’’ti (su. ni. 880) vacanato aparabhāge thāmapattehi taṇhāmānadiṭṭhipapañcehi idha maññanānāmena vuttehi maññati kappeti vikappeti, nānappakārato aññathā gaṇhāti. Tena vuttaṃ ‘‘pathaviṃ maññatī’’ti."
MAIN001-W2-0453,MAIN001,4437,4468,"Pathaviṃ pathavito saññatvāti so taṃ pathaviṃ evaṃ viparītasaññāya sañjānitvā, ‘‘saññānidānā hi papañcasaṅkhā’’ti (su. ni. 880) vacanato aparabhāge thāmapattehi taṇhāmānadiṭṭhipapañcehi idha maññanānāmena vuttehi maññati kappeti vikappeti, nānappakārato aññathā gaṇhāti. Tena vuttaṃ ‘‘pathaviṃ maññatī’’ti."
MAIN001-W3-0453,MAIN001,4437,4484,"Pathaviṃ pathavito saññatvāti so taṃ pathaviṃ evaṃ viparītasaññāya sañjānitvā, ‘‘saññānidānā hi papañcasaṅkhā’’ti (su. ni. 880) vacanato aparabhāge thāmapattehi taṇhāmānadiṭṭhipapañcehi idha maññanānāmena vuttehi maññati kappeti vikappeti, nānappakārato aññathā gaṇhāti. Tena vuttaṃ ‘‘pathaviṃ maññatī’’ti. Evaṃ maññato cassa tā maññanā oḷārikanayena dassetuṃ ‘‘yā ayaṃ kesā lomā’’tiādinā nayena vīsatibhedā ajjhattikā pathavī vuttā."
MAIN001-W2-0454,MAIN001,4465,4484,Tena vuttaṃ ‘‘pathaviṃ maññatī’’ti. Evaṃ maññato cassa tā maññanā oḷārikanayena dassetuṃ ‘‘yā ayaṃ kesā lomā’’tiādinā nayena vīsatibhedā ajjhattikā pathavī vuttā.
MAIN001-W3-0454,MAIN001,4465,4499,Tena vuttaṃ ‘‘pathaviṃ maññatī’’ti. Evaṃ maññato cassa tā maññanā oḷārikanayena dassetuṃ ‘‘yā ayaṃ kesā lomā’’tiādinā nayena vīsatibhedā ajjhattikā pathavī vuttā. Yā cāyaṃ vibhaṅge ‘‘tattha katamā bāhirā pathavīdhātu? Yaṃ bāhiraṃ kakkhaḷaṃ kharigataṃ kakkhaḷattaṃ kakkhaḷabhāvo bahiddhā anupādinnaṃ.
MAIN001-W2-0455,MAIN001,4469,4499,Evaṃ maññato cassa tā maññanā oḷārikanayena dassetuṃ ‘‘yā ayaṃ kesā lomā’’tiādinā nayena vīsatibhedā ajjhattikā pathavī vuttā. Yā cāyaṃ vibhaṅge ‘‘tattha katamā bāhirā pathavīdhātu? Yaṃ bāhiraṃ kakkhaḷaṃ kharigataṃ kakkhaḷattaṃ kakkhaḷabhāvo bahiddhā anupādinnaṃ.
MAIN001-W3-0455,MAIN001,4469,4528,"Evaṃ maññato cassa tā maññanā oḷārikanayena dassetuṃ ‘‘yā ayaṃ kesā lomā’’tiādinā nayena vīsatibhedā ajjhattikā pathavī vuttā. Yā cāyaṃ vibhaṅge ‘‘tattha katamā bāhirā pathavīdhātu? Yaṃ bāhiraṃ kakkhaḷaṃ kharigataṃ kakkhaḷattaṃ kakkhaḷabhāvo bahiddhā anupādinnaṃ. Seyyathidaṃ, ayo lohaṃ tipu sīsaṃ sajjhaṃ muttā maṇi veḷuriyaṃ saṅkho silā pavāḷaṃ rajataṃ jātarūpaṃ lohitaṅko masāragallaṃ tiṇaṃ kaṭṭhaṃ sakkharā kaṭhalaṃ bhūmi pāsāṇo pabbato’’ti (vibha. 173) evaṃ bāhirā pathavī vuttā."
MAIN001-W2-0456,MAIN001,4485,4528,"Yā cāyaṃ vibhaṅge ‘‘tattha katamā bāhirā pathavīdhātu? Yaṃ bāhiraṃ kakkhaḷaṃ kharigataṃ kakkhaḷattaṃ kakkhaḷabhāvo bahiddhā anupādinnaṃ. Seyyathidaṃ, ayo lohaṃ tipu sīsaṃ sajjhaṃ muttā maṇi veḷuriyaṃ saṅkho silā pavāḷaṃ rajataṃ jātarūpaṃ lohitaṅko masāragallaṃ tiṇaṃ kaṭṭhaṃ sakkharā kaṭhalaṃ bhūmi pāsāṇo pabbato’’ti (vibha. 173) evaṃ bāhirā pathavī vuttā."
MAIN001-W3-0456,MAIN001,4485,4536,"Yā cāyaṃ vibhaṅge ‘‘tattha katamā bāhirā pathavīdhātu? Yaṃ bāhiraṃ kakkhaḷaṃ kharigataṃ kakkhaḷattaṃ kakkhaḷabhāvo bahiddhā anupādinnaṃ. Seyyathidaṃ, ayo lohaṃ tipu sīsaṃ sajjhaṃ muttā maṇi veḷuriyaṃ saṅkho silā pavāḷaṃ rajataṃ jātarūpaṃ lohitaṅko masāragallaṃ tiṇaṃ kaṭṭhaṃ sakkharā kaṭhalaṃ bhūmi pāsāṇo pabbato’’ti (vibha. 173) evaṃ bāhirā pathavī vuttā. Yā ca ajjhattārammaṇattike nimittapathavī, taṃ gahetvā ayamatthayojanā vuccati."
MAIN001-W2-0457,MAIN001,4500,4536,"Seyyathidaṃ, ayo lohaṃ tipu sīsaṃ sajjhaṃ muttā maṇi veḷuriyaṃ saṅkho silā pavāḷaṃ rajataṃ jātarūpaṃ lohitaṅko masāragallaṃ tiṇaṃ kaṭṭhaṃ sakkharā kaṭhalaṃ bhūmi pāsāṇo pabbato’’ti (vibha. 173) evaṃ bāhirā pathavī vuttā. Yā ca ajjhattārammaṇattike nimittapathavī, taṃ gahetvā ayamatthayojanā vuccati."
MAIN001-W3-0457,MAIN001,4500,4562,"Seyyathidaṃ, ayo lohaṃ tipu sīsaṃ sajjhaṃ muttā maṇi veḷuriyaṃ saṅkho silā pavāḷaṃ rajataṃ jātarūpaṃ lohitaṅko masāragallaṃ tiṇaṃ kaṭṭhaṃ sakkharā kaṭhalaṃ bhūmi pāsāṇo pabbato’’ti (vibha. 173) evaṃ bāhirā pathavī vuttā. Yā ca ajjhattārammaṇattike nimittapathavī, taṃ gahetvā ayamatthayojanā vuccati. Pathaviṃ maññatīti tīhi maññanāhi ahaṃ pathavīti maññati, mama pathavīti maññati, paro pathavīti maññati, parassa pathavīti maññati, atha vā ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati, mānamaññanāya maññati, diṭṭhimaññanāya maññati."
MAIN001-W2-0458,MAIN001,4529,4562,"Yā ca ajjhattārammaṇattike nimittapathavī, taṃ gahetvā ayamatthayojanā vuccati. Pathaviṃ maññatīti tīhi maññanāhi ahaṃ pathavīti maññati, mama pathavīti maññati, paro pathavīti maññati, parassa pathavīti maññati, atha vā ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati, mānamaññanāya maññati, diṭṭhimaññanāya maññati."
MAIN001-W3-0458,MAIN001,4529,4573,"Yā ca ajjhattārammaṇattike nimittapathavī, taṃ gahetvā ayamatthayojanā vuccati. Pathaviṃ maññatīti tīhi maññanāhi ahaṃ pathavīti maññati, mama pathavīti maññati, paro pathavīti maññati, parassa pathavīti maññati, atha vā ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati, mānamaññanāya maññati, diṭṭhimaññanāya maññati. Kathaṃ? Ayañhi kesādīsu chandarāgaṃ janeti kese assādeti abhinandati abhivadati ajjhosāya tiṭṭhati."
MAIN001-W2-0459,MAIN001,4537,4573,"Pathaviṃ maññatīti tīhi maññanāhi ahaṃ pathavīti maññati, mama pathavīti maññati, paro pathavīti maññati, parassa pathavīti maññati, atha vā ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati, mānamaññanāya maññati, diṭṭhimaññanāya maññati. Kathaṃ? Ayañhi kesādīsu chandarāgaṃ janeti kese assādeti abhinandati abhivadati ajjhosāya tiṭṭhati."
MAIN001-W3-0459,MAIN001,4537,4581,"Pathaviṃ maññatīti tīhi maññanāhi ahaṃ pathavīti maññati, mama pathavīti maññati, paro pathavīti maññati, parassa pathavīti maññati, atha vā ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati, mānamaññanāya maññati, diṭṭhimaññanāya maññati. Kathaṃ? Ayañhi kesādīsu chandarāgaṃ janeti kese assādeti abhinandati abhivadati ajjhosāya tiṭṭhati. Lome, nakhe, dante, tacaṃ, aññataraṃ vā pana rajjanīyavatthuṃ."
MAIN001-W2-0460,MAIN001,4563,4581,"Kathaṃ? Ayañhi kesādīsu chandarāgaṃ janeti kese assādeti abhinandati abhivadati ajjhosāya tiṭṭhati. Lome, nakhe, dante, tacaṃ, aññataraṃ vā pana rajjanīyavatthuṃ."
MAIN001-W3-0460,MAIN001,4563,4586,"Kathaṃ? Ayañhi kesādīsu chandarāgaṃ janeti kese assādeti abhinandati abhivadati ajjhosāya tiṭṭhati. Lome, nakhe, dante, tacaṃ, aññataraṃ vā pana rajjanīyavatthuṃ. Evaṃ ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati."
MAIN001-W2-0461,MAIN001,4574,4586,"Lome, nakhe, dante, tacaṃ, aññataraṃ vā pana rajjanīyavatthuṃ. Evaṃ ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati."
MAIN001-W3-0461,MAIN001,4574,4591,"Lome, nakhe, dante, tacaṃ, aññataraṃ vā pana rajjanīyavatthuṃ. Evaṃ ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati. Iti me kesā siyuṃ anāgatamaddhānaṃ."
MAIN001-W2-0462,MAIN001,4582,4591,Evaṃ ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati. Iti me kesā siyuṃ anāgatamaddhānaṃ.
MAIN001-W3-0462,MAIN001,4582,4599,Evaṃ ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati. Iti me kesā siyuṃ anāgatamaddhānaṃ. Iti lomātiādinā vā pana nayena tattha nandiṃ samannāneti.
MAIN001-W2-0463,MAIN001,4587,4599,Iti me kesā siyuṃ anāgatamaddhānaṃ. Iti lomātiādinā vā pana nayena tattha nandiṃ samannāneti.
MAIN001-W3-0463,MAIN001,4587,4614,Iti me kesā siyuṃ anāgatamaddhānaṃ. Iti lomātiādinā vā pana nayena tattha nandiṃ samannāneti. ‘‘Imināhaṃ sīlena vā…pe… brahmacariyena vā evaṃ siniddhamudusukhumanīlakeso bhavissāmī’’tiādinā vā pana nayena appaṭiladdhānaṃ paṭilābhāya cittaṃ paṇidahati.
MAIN001-W2-0464,MAIN001,4592,4614,Iti lomātiādinā vā pana nayena tattha nandiṃ samannāneti. ‘‘Imināhaṃ sīlena vā…pe… brahmacariyena vā evaṃ siniddhamudusukhumanīlakeso bhavissāmī’’tiādinā vā pana nayena appaṭiladdhānaṃ paṭilābhāya cittaṃ paṇidahati.
MAIN001-W3-0464,MAIN001,4592,4619,Iti lomātiādinā vā pana nayena tattha nandiṃ samannāneti. ‘‘Imināhaṃ sīlena vā…pe… brahmacariyena vā evaṃ siniddhamudusukhumanīlakeso bhavissāmī’’tiādinā vā pana nayena appaṭiladdhānaṃ paṭilābhāya cittaṃ paṇidahati. Evampi ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati.
MAIN001-W2-0465,MAIN001,4600,4619,‘‘Imināhaṃ sīlena vā…pe… brahmacariyena vā evaṃ siniddhamudusukhumanīlakeso bhavissāmī’’tiādinā vā pana nayena appaṭiladdhānaṃ paṭilābhāya cittaṃ paṇidahati. Evampi ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati.
MAIN001-W3-0465,MAIN001,4600,4635,"‘‘Imināhaṃ sīlena vā…pe… brahmacariyena vā evaṃ siniddhamudusukhumanīlakeso bhavissāmī’’tiādinā vā pana nayena appaṭiladdhānaṃ paṭilābhāya cittaṃ paṇidahati. Evampi ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati. Tathā attano kesādīnaṃ sampattiṃ vā vipattiṃ vā nissāya mānaṃ janeti, ‘‘seyyohamasmīti vā sadisohamasmīti vā hīnohamasmīti vā’’ti."
MAIN001-W2-0466,MAIN001,4615,4635,"Evampi ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati. Tathā attano kesādīnaṃ sampattiṃ vā vipattiṃ vā nissāya mānaṃ janeti, ‘‘seyyohamasmīti vā sadisohamasmīti vā hīnohamasmīti vā’’ti."
MAIN001-W3-0466,MAIN001,4615,4640,"Evampi ajjhattikaṃ pathaviṃ taṇhāmaññanāya maññati. Tathā attano kesādīnaṃ sampattiṃ vā vipattiṃ vā nissāya mānaṃ janeti, ‘‘seyyohamasmīti vā sadisohamasmīti vā hīnohamasmīti vā’’ti. Evaṃ ajjhattikaṃ pathaviṃ mānamaññanāya maññati."
MAIN001-W2-0467,MAIN001,4620,4640,"Tathā attano kesādīnaṃ sampattiṃ vā vipattiṃ vā nissāya mānaṃ janeti, ‘‘seyyohamasmīti vā sadisohamasmīti vā hīnohamasmīti vā’’ti. Evaṃ ajjhattikaṃ pathaviṃ mānamaññanāya maññati."
MAIN001-W3-0467,MAIN001,4620,4652,"Tathā attano kesādīnaṃ sampattiṃ vā vipattiṃ vā nissāya mānaṃ janeti, ‘‘seyyohamasmīti vā sadisohamasmīti vā hīnohamasmīti vā’’ti. Evaṃ ajjhattikaṃ pathaviṃ mānamaññanāya maññati. ‘‘Taṃ jīvaṃ taṃ sarīra’’nti (ma. ni. 2.187) āgatanayena pana kesaṃ ‘‘jīvo’’ti abhinivisati."
